民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,桃園市,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,桃園市,2
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,福建省,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,福建省,0
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺中市,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺中市,1
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺北市,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺北市,5
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺南市,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺南市,1
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺灣省,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺灣省,0
107,3,20,石碇區,,,,無年齡維度,0.0,女,遷出,高雄市,0
107,3,20,石碇區,,,,無年齡維度,0.0,男,遷出,高雄市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,migrants,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,migrants,4
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,other,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,other,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,8
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,11
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,合計,10
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,合計,12
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,國外,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,國外,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,桃園市,1
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,桃園市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,福建省,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,福建省,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺中市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺中市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺北市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺北市,1
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺南市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺南市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺灣省,1
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺灣省,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷入,高雄市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷入,高雄市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,migrants,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,migrants,4
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,other,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,other,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,4
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,3
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,合計,7
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,合計,3
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,國外,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,國外,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,桃園市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,桃園市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,福建省,1
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,福建省,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺中市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺中市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺北市,2
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺北市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺南市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺南市,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺灣省,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺灣省,0
107,4,20,石碇區,,,,無年齡維度,0.0,女,遷出,高雄市,0
107,4,20,石碇區,,,,無年齡維度,0.0,男,遷出,高雄市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,migrants,1
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,migrants,4
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,other,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,other,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,18
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,18
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,合計,26
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,合計,25
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,國外,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,國外,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,桃園市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,桃園市,1
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,福建省,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,福建省,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺中市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺中市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺北市,4
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺北市,4
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺南市,1
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺南市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺灣省,2
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺灣省,2
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷入,高雄市,1
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷入,高雄市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,migrants,1
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,migrants,4
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,other,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,other,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,5
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,5
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,合計,12
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,合計,14
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,國外,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,國外,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,桃園市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,桃園市,1
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,福建省,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,福建省,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺中市,3
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺中市,3
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺北市,2
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺北市,4
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺南市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺南市,0
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺灣省,2
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺灣省,1
107,5,20,石碇區,,,,無年齡維度,0.0,女,遷出,高雄市,0
107,5,20,石碇區,,,,無年齡維度,0.0,男,遷出,高雄市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,migrants,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,migrants,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,other,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,other,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,9
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,8
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,合計,12
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,合計,12
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,國外,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,國外,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,桃園市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,桃園市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,福建省,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,福建省,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺中市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺中市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺北市,1
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺北市,3
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺南市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺南市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺灣省,2
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺灣省,1
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷入,高雄市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷入,高雄市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,migrants,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,migrants,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,other,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,other,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,2
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,11
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,合計,8
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,合計,20
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,國外,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,國外,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,桃園市,1
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,桃園市,3
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,福建省,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,福建省,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺中市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺中市,1
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺北市,2
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺北市,2
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺南市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺南市,0
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,臺灣省,3
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,臺灣省,3
107,6,20,石碇區,,,,無年齡維度,0.0,女,遷出,高雄市,0
107,6,20,石碇區,,,,無年齡維度,0.0,男,遷出,高雄市,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,migrants,3
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,migrants,4
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,other,0
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,other,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,5
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,4
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,合計,15
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,合計,12
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,國外,1
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,國外,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,桃園市,2
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,桃園市,3
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,福建省,0
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,福建省,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺中市,0
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺中市,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺北市,3
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺北市,3
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺南市,0
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺南市,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,臺灣省,3
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,臺灣省,0
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷入,高雄市,1
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷入,高雄市,2
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷出,migrants,3
107,7,20,石碇區,,,,無年齡維度,0.0,男,遷出,migrants,4
107,7,20,石碇區,,,,無年齡維度,0.0,女,遷出,other,0
